GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize
151,Go4SC2 May 2011 Monthly Finals,2011-06-07,2011-06-07,online,0,715.72
151,Go4SC2 April 2011 Monthly Finals,2011-05-06,2011-05-06,online,0,722.97
151,Go4SC2 March 2011 Monthly Finals,2011-04-07,2011-04-07,online,0,701.02
151,Go4SC2 February 2011 Monthly Finals,2011-03-01,2011-03-01,online,0,682.55
151,Go4SC2 January 2011 Monthly Finals,2011-02-03,2011-02-03,online,0,668.26
151,Go4SC2 December 2010 Monthly Finals,2011-01-10,2011-01-10,online,0,661.17
151,Go4SC2 November 2010 Monthly Finals,2010-11-30,2010-11-30,online,0,682.05
151,Go4SC2 October 2010 Monthly Finals,2010-11-04,2010-11-04,online,0,695.23
151,Go4SC2 September 2010 Monthly Finals,2010-09-30,2010-09-30,online,0,653.4
151,Go4SC2 August 2010 Monthly Finals,2010-09-02,2010-09-02,online,0,644.84
151,Go4SC2 May 2010 Monthly Finals,2010-05-31,2010-05-31,online,0,628.72
151,Go4SC2 April 2010 Monthly Finals,2010-04-29,2010-04-29,online,0,671.64
151,Go4SC2 March 2010 Monthly Finals,2010-04-01,2010-04-01,online,0,678.59
151,Medion Trophy PGW 2011,2011-10-21,2011-10-24,Paris France,1,8914.55
151,ZTI Season 2,2011-01-12,2011-01-31,Online,1,8932.77
165,BlizzCon 2011 (WoW),2011-10-21,2011-10-22,Anaheim California USA,1,120000
151,Gfinity 1v1 Cup - August 24th,2014-08-24,2014-08-24,online,0,417.41
151,Gfinity 1v1 Cup - August 26th,2014-08-26,2014-08-26,online,0,417.41
164,Go4LoL EUW #142,2013-05-19,2013-05-19,online,1,389.33
164,Go4LoL EUW #143,2013-05-26,2013-05-26,online,1,389.33
164,Go4LoL EUW #144,2013-06-02,2013-06-02,online,1,395.27
164,Go4LoL EUW #145,2013-06-09,2013-06-09,online,1,395.27
164,Go4LoL EUW #146,2013-06-16,2013-06-16,online,1,395.27
164,Go4LoL EUW #148,2013-06-30,2013-06-30,online,1,395.27
164,Go4LoL EUW #147,2013-06-23,2013-06-23,online,1,395.27
164,Go4LoL EUW #149,2013-07-07,2013-07-07,online,1,392.33
164,Go4LoL EUW #150,2013-07-14,2013-07-14,online,1,392.33
164,Go4LoL EUW #151,2013-07-21,2013-07-21,online,1,392.33
245,Hitbox Arena Championship 2,2014-08-19,2014-08-28,Online,1,2500
164,Go4LoL EUW #152,2013-07-28,2013-07-28,online,1,392.33
245,Caseking of the Hill #6,2014-08-27,2014-08-27,Online,1,1319.16
164,Go4LoL EUW #153,2013-08-04,2013-08-04,online,1,399.45
164,Go4LoL EUW #154,2013-08-11,2013-08-11,online,1,399.45
164,Go4LoL EUW #155,2013-08-18,2013-08-18,online,1,399.45
164,Go4LoL EUW #156,2013-08-25,2013-08-25,online,1,399.45
151,SHOUTcraft: IM vs. EG,2014-02-20,2014-02-20,online,1,500
151,SHOUTcraft: mouz vs. Acer,2014-02-23,2014-02-23,online,1,500
151,SHOUTcraft: ST vs. Axiom,2014-02-27,2014-02-27,online,1,500
151,SHOUTcraft: CW? vs. mYi,2014-03-01,2014-03-01,online,1,500
151,SHOUTcraft: EG vs. M,2014-03-06,2014-03-06,online,1,500
151,SHOUTcraft: IvD vs. mYi,2014-03-10,2014-03-10,online,1,500
151,SHOUTcraft: IM vs. ST,2014-03-14,2014-03-14,online,1,500
151,SHOUTcraft: ROOT vs. coL,2014-03-17,2014-03-17,online,1,500
151,SHOUTcraft: TL vs. MVP,2014-03-20,2014-03-20,online,1,500
151,SHOUTcraft: ROOT vs. CW?,2014-03-22,2014-03-22,online,1,500
151,SHOUTcraft: MVP vs. mouz,2014-03-23,2014-03-23,online,1,500
151,SHOUTcraft: EG vs. ST,2014-03-24,2014-03-24,online,1,500
151,SHOUTcraft: TL vs. IM,2014-03-27,2014-03-27,online,1,500
151,SHOUTcraft: Axiom vs. mYi,2014-04-21,2014-04-21,online,1,500
151,SHOUTcraft: mYi vs. TL,2014-04-23,2014-04-23,online,1,500
151,SHOUTcraft: CW? vs. MVP,2014-04-25,2014-04-25,online,1,500
151,SHOUTcraft: CW? vs. IvD,2014-04-26,2014-04-26,online,1,500
151,SHOUTcraft: ST vs. coL,2014-04-27,2014-04-27,online,1,500
151,SHOUTcraft: MVP vs. ST,2014-04-28,2014-04-28,online,1,500
151,SHOUTcraft: IvD vs. ROOT,2014-05-10,2014-05-10,online,1,500
151,SHOUTcraft: ST vs. mYi,2014-05-17,2014-05-17,online,1,500
151,SHOUTcraft: Axiom vs. MVP,2014-05-18,2014-05-18,online,1,500
