TournamentId	GameId	TournamentName	StartDate	EndDate	Location	Teamplay	TotalUSDPrize	Country
26785	520	Cosmic Cup #2	2017-12-29	2017-12-29	Online (Twitch)	0	10.00	Online
26786	272	Gamers Assembly 2017 (TM2S: FullSpeed)	2017-04-15	2017-04-16	Poitiers, France	0	742.86	France
26787	328	GameOn Kielce 2016 (Hearthstone)	2016-06-24	2016-06-25	Kielce, Poland	0	500.00	Poland
26788	520	All Day's Invitational 1.0	2017-12-28	2017-12-28	Online	0	30.00	Online
26789	520	PDS Holiday Tournament	2017-12-22	2017-12-22	Online (Twitch)	0	50.00	Online
26790	520	Mini 10$ Tourney	2017-12-23	2017-12-23	Online (Twitch)	0	10.00	Online
26791	520	MCS V	2018-01-27	2018-01-28	Online (Twitch)	0	4187.00	Online
26792	452	Gears Pro Circuit Mexico City Open 2018	2018-01-26	2018-01-28	Mexico City, Mexico	1	200000.00	Mexico
26793	245	ELEAGUE Major: Boston 2018	2018-01-12	2018-01-28	Boston, USA	1	1000000.00	USA
26794	245	CSesport.com Asia Invitational	2018-01-23	2018-01-29	Online	1	4000.00	Online
26795	520	Team Wars Season 1	2017-10-29	2018-01-08	Online (Twitch)	1	600.00	Online
26796	504	Gaming X PUBG Championship Series 1	2018-01-20	2018-01-21	Hanoi, Vietnam	1	792.72	Vietnam
26797	518	FUT Champions Cup 2018 - Barcelona - PS4 Division	2018-01-26	2018-01-28	Barcelona, Spain	0	82000.00	Spain
26798	245	GeForce Cup 2017 GCC & MENA Finals	2018-01-22	2018-01-27	Online	1	12000.00	Online
26799	245	ESL SEEC Season 6 LAN Finals (CS:GO)	2018-01-28	2018-01-28	Bucharest, Romania	1	6213.50	Romania
26800	245	QIWI TEAM PLAY: Winter 2017	2018-01-17	2018-01-29	Online	1	8000.55	Online
26801	518	Cyberfield 2017	2017-12-16	2017-12-17	Tbilisi, Georgia	0	5000.00	USA
26802	231	FACEIT Pro League NA January 2018 (Dota 2)	2018-01-01	2018-01-31	Online	0	8750.00	Online
26803	504	AfreecaTV PUBG League - Pilot Season Split 3	2018-01-19	2018-01-29	Seoul, Korea	1	12879.20	South Korea
26804	245	Go4CS:GO EU #288	2018-01-28	2018-01-28	Online	1	124.27	Online
26805	245	Liga Profissional Alienware Gamers Club: January 2018	2018-01-09	2018-01-30	Online	1	2357.25	Online
26806	504	AfreecaTV PUBG League - Finals	2018-02-03	2018-02-03	Seoul, Korea	1	139811.40	South Korea
26807	504	AfreecaTV PUBG League - Solo Winners Split 3	2018-01-19	2018-01-29	Seoul, Korea	0	1894.00	South Korea
26808	231	FACEIT Pro League EU January 2018 (Dota 2)	2018-01-01	2018-01-31	Online	0	8750.00	Online
26809	520	Meta Weekly #5	2018-01-30	2018-01-30	Online (Twitch)	0	242.00	Online
26810	245	FACEIT Pro League EU January 2018 (CS:GO)	2018-01-01	2018-01-31	Online	0	20000.00	Online
26811	330	GENESIS 5 (SSB Doubles)	2018-01-19	2018-01-19	Oakland, California	1	640.00	USA
26812	330	GENESIS 5 (SSB Singles)	2018-01-19	2018-01-21	Oakland, California	0	1240.00	USA
26813	374	GENESIS 5 (SSB Wii U Singles)	2018-01-19	2018-01-21	Oakland, California	0	6740.00	USA
26814	374	GENESIS 5 (SSB Wii U Doubles)	2018-01-19	2018-01-19	Oakland, California	1	2960.00	USA
26815	204	GENESIS 5 (SSBM Doubles)	2018-01-19	2018-01-21	Oakland, California	1	6300.00	USA
26816	204	GENESIS 5 (SSBM Singles)	2018-01-19	2018-01-21	Oakland, California	0	13650.00	USA
26817	231	StarLadder & i-League Invitational #4	2018-02-01	2018-02-04	Shanghai, China	1	300000.00	China
26818	426	Open Division 2018 Season 1 - Korea	2018-01-27	2018-02-04	Seoul, South Korea	1	11018.33	South Korea
26819	245	WESG 2017 - South American Finals (CS:GO Female)	2018-02-01	2018-02-03	Online	1	8000.00	Online
26820	245	XLG Summer 2018 - Male Finals	2018-02-02	2018-02-02	São Paulo, Brazil	1	1553.50	Brazil
26821	245	XLG Summer 2018 - Female Finals	2018-02-03	2018-02-03	São Paulo, Brazil	1	1553.50	Brazil
26822	518	FUT Champions Cup 2018 - Barcelona - Grand Final	2018-01-26	2018-01-28	Barcelona, Spain	0	36000.00	Spain
26823	518	FUT Champions Cup 2018 - Barcelona - XBox Division	2018-01-26	2018-01-28	Barcelona, Spain	0	82000.00	Spain
26824	245	Assembly Winter 2018 (CS:GO)	2018-02-02	2018-02-03	Helsinki, Finland	1	15000.00	Finland
26825	245	SMK:GO CUP - 2018	2018-02-02	2018-02-03	Vilnius, Lithuania	1	12458.00	Lithuania
26826	504	Longzhu PUBG Invitational	2017-11-21	2017-11-22	Online	1	25304.00	Online
26827	520	Taco Tuesday Tournament	2018-01-30	2018-01-30	Online (Twitch)	0	5.00	Online
26828	520	All Day Invitational 3.0	2018-01-31	2018-01-31	Online (Twitch)	0	40.00	Online
26829	158	Gera Cup 140	2018-01-07	2018-01-07	online	0	99.01	Online
26830	158	Gera Cup 141	2018-01-14	2018-01-14	online	0	99.01	Online
26831	158	Gera Cup 142	2018-01-21	2018-01-21	online	0	99.01	Online
26832	520	Will Cup 1	2018-02-03	2018-02-03	Online (Twitch)	0	85.00	Online
26833	520	Shadow Realm Series #1	2018-02-02	2018-02-02	Online (Twitch)	0	20.00	Online
26834	520	Jayrabian Cup IV	2018-02-04	2018-02-04	Online (Twitch)	0	250.00	Online
26835	158	Hols Cup Week 13	2017-11-28	2017-11-28	online	0	545.19	Online
26836	158	Hols Cup Week 14	2017-12-05	2017-12-05	online	0	732.44	Online
26837	158	Hols Cup Week 15	2017-12-12	2017-12-12	online	0	549.33	Online
26838	158	Hols Cup Week 16	2017-12-19	2017-12-19	online	0	383.66	Online
26839	158	Hols Cup Week 17	2017-12-26	2017-12-26	online	0	676.73	Online
26840	245	Ecenter Copernicup 2018	2018-02-03	2018-02-04	Torun, Kujawsko-Pomorskie, Poland	1	8366.40	Poland
26841	374	BUMaine Monthly S4	2018-02-03	2018-02-03	Orono, Maine	0	65.00	USA
26842	204	BUMaine Monthly #1	2018-02-03	2018-02-03	Orono, Maine	0	298.50	USA
26843	352	ESL Go4CrossFire #171 Europe	2018-02-04	2018-02-04	Online	1	434.71	Online
26844	499	TastyCups NA #3	2018-02-03	2018-02-03	Online	1	550.00	Online
26845	151	IEM XII - PyeongChang (SC2)	2018-02-02	2018-02-07	PyeongChang, South Korea	0	156000.00	South Korea
26846	426	BEAT Invitational Season 3	2018-02-04	2018-02-06	Online	1	6600.00	Online
26847	158	Golden Championship Series 2017 - Grand Final	2018-02-03	2018-02-04	Shanghai, China	0	19101.60	China
26848	158	Hols Cup Week 18	2018-01-02	2018-01-02	online	0	547.76	Online
26849	158	Hols Cup Week 19	2018-01-17	2018-01-17	online	0	480.89	Online
26850	158	Hols Cup Week 20	2018-01-24	2018-01-24	online	0	420.24	Online
26851	152	DanJJING Star League Season 2	2018-01-02	2018-01-30	Online	0	4282.60	Online
26852	520	SelectMaple's Leaf Cup Tournament	2017-12-26	2017-12-26	Online (Twitch)	0	11.00	Online
26853	231	WESG 2017 - South American Finals (Dota 2)	2018-02-02	2018-02-04	Online	1	37500.00	Online
26854	231	WESG 2017 - Southern Africa Qualifier (Dota 2)	2018-01-26	2018-01-28	Online	1	2000.00	Online
26855	245	GOEXANIMO #8	2018-02-03	2018-02-04	Riga, Latvia	1	1121.23	Latvia
26856	245	WESG 2017 - North American Finals (CS:GO Female)	2018-02-01	2018-02-04	Online	1	10000.00	Online
26857	245	WESG 2017 - South American Finals (CS:GO Male)	2018-02-02	2018-02-04	Online	1	37500.00	Online
26858	245	Go4CS:GO EU #289	2018-02-04	2018-02-04	Online	1	124.58	Online
26859	164	League Greek Championship - Season 3	2017-11-18	2018-02-04	Greece	1	24835.60	Greece
26860	328	GamersOrigin Championship Series IV	2018-02-03	2018-02-04	Paris, France	0	3719.14	France
26861	151	WESG 2017 - American Qualifier (StarCraft 2)	2018-02-01	2018-02-04	Online	0	35000.00	Online
26862	328	WESG 2017 - American Qualifier (Hearthstone)	2018-02-01	2018-02-04	Online	0	29000.00	Online
26863	490	Battle Conference 2018	2018-02-10	2018-02-11	Chiba, Japan	1	91917.43	Japan
26864	231	WESG 2017 - North American Finals (Dota 2)	2018-02-01	2018-02-04	Online	1	37500.00	Online
26865	374	Noods Noods Noods: Melee Edition (SSB Wii U)	2018-01-27	2018-01-27	Santa Ana, California	0	1970.00	USA
26866	204	Noods Noods Noods: Melee Edition (SSBM)	2018-01-27	2018-01-27	Santa Ana, California	0	7100.00	USA
26867	204	The Holiday Bash Smash Invitational (Singles)	2017-12-15	2017-12-17	Oakland, California	0	10000.00	USA
26868	204	The Holiday Bash Smash Invitational (Crews)	2017-12-15	2017-12-15	Oakland, California	1	1400.00	USA
26869	204	Smash At The Block (Singles)	2017-10-04	2017-10-04	Long Beach, California	0	240.00	USA
26870	204	Smash At The Block (Doubles)	2017-10-04	2017-10-04	Long Beach, California	1	80.00	USA
26871	204	DreamHack Winter 2017 (SSBM)	2017-12-01	2017-12-03	Jönköping, Sweden	0	10000.00	Sweden
26872	205	Return to Subspace	2018-02-03	2018-02-03	Boston, MA	0	160.00	USA
26873	490	JHB Minor Lan	2018-02-03	2018-02-03	South Africa	1	192.00	South Africa
26874	204	SSS Blood For Blood 2 (Singles)	2017-12-09	2017-12-09	San Francisco, California	0	1440.00	USA
26875	204	SSS Blood For Blood 2 (Doubles)	2017-12-09	2017-12-09	San Francisco, California	1	460.00	USA
26876	204	Revenge of the 6ix: Episode II (Singles)	2017-06-25	2017-06-25	Toronto, Ontario	0	836.63	Canada
26877	204	Revenge of the 6ix: Episode II (Doubles)	2017-06-25	2017-06-25	Toronto, Ontario	1	376.86	Canada
26878	371	Gold Series Heroes League 2017 - Grand Finals	2018-02-01	2018-02-04	Shanghai , China	1	60127.40	China
26881	245	GOTV.GG Invitational #2	2018-01-30	2018-02-07	Online	1	2500.00	Online
26882	352	ESL Go4Crossfire Europe January 2018 Finals	2018-02-07	2018-02-07	Online	1	543.39	Online
26883	245	NEMC 2018	2018-02-10	2018-02-10	Europe	1	308.78	Europe
26884	335	Essentials.TF Season 1 Monthly Cup - February - EU	2018-02-03	2018-02-04	Online	1	1270.86	Online
26885	151	RavenZ Cup VII	2017-07-16	2017-07-16	Online	0	350.00	Online
26886	151	RavenZ Cup VIII	2018-02-10	2018-02-10	Online	0	350.00	Online
26887	504	PSS 2018 Beta Season - Solo Event	2018-02-09	2018-02-09	Seoul, Korea	0	19320.00	South Korea
26888	504	PSS 2018 Beta Season - Squad Event	2018-02-11	2018-02-11	Seoul, Korea	1	64400.00	South Korea
26889	376	XWC2018	2018-02-10	2018-02-11	Online	0	48.99	Online
26890	245	TTÜ e-Sport 2018	2018-02-09	2018-02-11	Tallinn, Estonia	1	2000.00	Estonia
26891	426	Overwatch League - Season 1 Stage 1	2018-01-10	2018-02-10	Los Angeles, United States	1	125000.00	USA
26893	423	HCS ANZ HaloWC 2018 Qualifier 1	2018-01-13	2018-01-13	Online	1	750.00	Online
26894	423	HCS ANZ HaloWC 2018 Qualifier 3	2018-01-27	2018-01-27	Online	1	750.00	Online
26895	423	HCS ANZ HaloWC 2018 Qualifier 4	2018-02-03	2018-02-03	Online	1	750.00	Online
26896	490	MLG GameBattles 2000 Series Asia-Pacific	2018-02-11	2018-02-11	Online	1	500.00	Online
26897	245	cs_summit 2	2018-02-08	2018-02-11	Los Angeles, United States	1	150000.00	USA
26898	328	HCT 2018 - Germany	2018-02-10	2018-02-11	Krefeld, Germany	0	11800.00	Germany
26899	245	Legends Cup	2018-02-10	2018-02-11	Santa Ana, California, USA	1	25000.00	USA
26900	245	Go4CS:GO EU #290	2018-02-11	2018-02-11	Online	1	122.52	Online
26901	245	ESEA Rank S EU 01-28/02-03 2018	2017-01-28	2018-02-03	Online	0	5200.00	Online
26902	245	ESEA Rank S NA 01-28/02-03 2018	2017-01-28	2018-02-03	Online	0	5200.00	Online
26903	374	Upset City 2	2018-02-10	2018-02-10	Bangor, ME	0	270.00	USA
26904	520	Duel Links CS #9	2018-02-11	2018-02-11	Online (Twitch)	0	93.00	Online
26905	520	Duel Links Open	2018-02-13	2018-02-13	Online (Twitch)	0	30.00	Online
26906	520	Meta Weekly #6	2018-02-07	2018-02-07	Online (Twitch)	0	222.00	Online
26907	374	Esports Arizona: Talking Stick Resort (Wii U Singles)	2017-10-21	2017-10-21	Scottsdale, Arizona	0	2000.00	USA
26908	374	Esports Arizona: Talking Stick Resort (Wii U Doubles)	2017-10-21	2017-10-21	Scottsdale, Arizona	1	500.00	USA
26909	204	Esports Arizona: Talking Stick Resort (SSBM Doubles)	2017-10-21	2017-10-21	Scottsdale, Arizona	1	500.00	USA
26910	204	Esports Arizona: Talking Stick Resort (SSBM Singles)	2017-10-21	2017-10-21	Scottsdale, Arizona	0	2000.00	USA
26911	520	Meta Weekly #7	2018-02-13	2018-02-13	Online (Twitch)	0	287.00	Online
26912	520	DLPW 1	2018-02-15	2018-02-15	Online (Twitch)	0	65.00	Online
26913	374	RPSS: HA Saga	2018-02-17	2018-02-17	South Portland, ME	0	300.00	USA
26914	374	RPSS: HA Dubs	2018-02-17	2018-02-17	South Portland, ME	0	100.00	USA
26915	490	CWL 2018 Season National Circuit Australia Stage 1	2018-01-26	2018-02-16	Online	1	1000.00	Online
26916	352	ESL Go4CrossFire #172 Europe	2018-02-11	2018-02-11	Online	1	434.71	Online
26917	352	ESL Go4CrossFire #173 Europe	2018-02-18	2018-02-18	Online	1	434.71	Online
26918	245	Malta Esport Masters 2018	2018-02-17	2018-02-18	Poznan, Greater Poland, Poland	1	5074.42	Poland
26919	245	NetParty Herning #6	2018-02-16	2018-02-17	Herning, Midtjylland, Denmark	1	4998.00	Denmark
26920	245	Lan ETS 2018 (CS:GO)	2018-02-09	2018-02-11	Montréal, Québec, Canada	1	7500.00	Canada
26921	245	Strong Legs Cup #5	2018-02-04	2018-02-04	Online	1	1000.00	Online
26922	245	Go4CS:GO January 2018 Monthly Finals	2018-02-15	2018-02-15	Online	1	625.10	Online
26923	245	King of Nordic - Season 10: Week #1	2018-02-02	2018-02-02	Online	1	622.90	Online
26924	245	King of Nordic - Season 10: Week #2	2018-02-09	2018-02-09	Online	1	612.60	Online
26925	245	King of Nordic - Season 10: Week #3	2018-02-16	2018-02-16	Online	1	620.25	Online
26926	439	Six Invitational 2018	2018-02-13	2018-02-18	Montreal, Canada	1	500000.00	Canada
26927	374	Esports Arizona: Talking Stick Resort (Wii U Singles)	2018-02-10	2018-02-10	Scottsdale, Arizona	0	2000.00	USA
26928	374	Esports Arizona: Talking Stick Resort (Wii U Doubles)	2018-02-10	2018-02-10	Scottsdale, Arizona	1	500.00	USA
26929	204	Esports Arizona: Talking Stick Resort (Melee Doubles)	2018-02-10	2018-02-10	Scottsdale, Arizona	1	500.00	USA
26930	204	Esports Arizona: Talking Stick Resort (Melee Singles)	2018-02-10	2018-02-10	Scottsdale, Arizona	0	2000.00	USA
26931	423	HaloWC 2018 Qualifier - MLG Orlando 2018 (FFA)	2018-02-16	2018-02-18	Orlando, Florida	0	5000.00	USA
26932	423	HaloWC 2018 Qualifier - MLG Orlando 2018	2018-02-16	2018-02-18	Orlando, Florida	1	50000.00	USA
26933	164	League Championship Denmark - Autumn 2017	2017-12-16	2017-12-17	Online	1	2683.94	Online
26934	482	Ginetta X  PS4	2016-12-03	2016-12-03	Online	0	2100.00	Online
26935	482	Ginetta X   X-One	2016-12-03	2016-12-03	Online	0	2100.00	Online
26936	482	Ginetta X  PC	2016-12-03	2016-12-03	Online	0	2100.00	Online
26937	482	NCS 2016 PC	2016-04-22	2016-10-24	Online	1	6200.00	Online
26938	482	NCS 2016 Console	2016-04-22	2016-10-24	Online	1	6200.00	Online
26939	482	LGCS 2016 PC	2016-04-15	2016-11-14	Online	1	6200.00	Online
26940	482	LGCS 2016 Console	2016-04-15	2016-11-14	Online	1	6200.00	Online
26941	335	Esports Arena Rewind II	2018-02-16	2018-02-18	Santa Ana, United States	1	17326.90	USA
26942	443	Brawlhalla Winter Championship 2018 - 1v1	2018-02-17	2018-02-17	Online	0	7500.00	Online
26943	443	Brawlhalla Winter Championship 2018 - 2v2	2018-02-18	2018-02-18	Online	1	7500.00	Online
26944	245	Go4CS:GO EU #291	2018-02-18	2018-02-18	Online	1	124.05	Online
26945	245	UNIZA Masters 2017	2018-02-17	2018-02-18	Žilina, Slovakia	1	2791.13	Slovakia
26946	164	Lyon e-Sport 11 (LoL)	2018-02-17	2018-02-18	Lyon, France	1	49630.40	France
26947	231	ESL One Katowice 2018 (Dota 2)	2018-02-20	2018-02-25	Katowice, Poland	1	1000000.00	Poland
26948	245	Louvard Game 3.1	2018-02-24	2018-02-25	Charleroi, Belgium	1	3626.58	Belgium
26949	439	Pro League Year 2 Season 3 - Asia Pacific: Australia & New Zealand	2017-09-12	2017-10-03	Online	1	9000.00	Online
26950	151	Afreeca World Invitational #9	2018-02-04	2018-02-04	Online	0	200.00	Online
26951	151	Afreeca World Invitational #10	2018-02-18	2018-02-18	Online	0	200.00	Online
26952	245	Play2live Showmatch by GameAgents	2018-02-20	2018-02-20	Online	1	10000.00	Online
26953	328	Copa América 2017 Summer Season (HS)	2017-07-15	2017-07-30	Online/Offline (Sao Paolo, Brazil)	0	10000.00	Online
26954	328	Copa América 2018 Summer Season (HS)	2018-01-23	2018-02-18	Online/Offline (Sao Paolo, Brazil)	0	15000.00	Online
26955	374	NE Arcadian II	2018-02-24	2018-02-25	Balance Patch, MA	0	1660.00	USA
26956	487	Wild Hunt NA	2018-02-24	2018-02-24	Philadelphia, USA	0	1020.00	USA
26957	487	The Gwentlemen's Open Legacy Tournament	2018-02-10	2018-02-11	Online	0	300.00	Online
26958	352	ESL Go4CrossFire #174 Europe	2018-02-25	2018-02-25	Online	1	434.71	Online
26959	371	ZOTAC Cup Heroes of the Storm #11 (EU)	2015-06-06	2015-06-06	Online	1	277.88	Online
26960	371	ZOTAC Cup Heroes of the Storm #12 (EU)	2015-06-13	2015-06-13	Online	1	280.35	Online
26961	371	ZOTAC Cup Heroes of the Storm #13 (EU)	2015-06-20	2015-06-20	Online	1	283.60	Online
26962	245	Play2Live Cryptomasters	2018-02-24	2018-02-25	Minsk, Belarus	1	100000.00	Belarus
26963	504	IEM XII - Invitational Katowice (PUBG)	2018-02-24	2018-02-25	Katowice, Poland	1	50000.00	Poland
26964	245	IEM XII - Intel Challenge Katowice (CS:GO female)	2018-02-24	2018-02-25	Katowice, Poland	1	50000.00	Poland
26965	245	StarLadder & i-League StarSeries - Season 4 (CS:GO)	2018-02-17	2018-02-25	Kiev, Ukraine	1	300000.00	Ukraine
26966	245	St. Petersburg Cybersport Festival "Defender"	2018-02-21	2018-02-23	St. Petersburg, Russia	1	17804.00	Russia
26967	245	Epsilan 15	2018-02-23	2018-02-25	Lyon, France	1	4918.00	France
26968	245	PreGame Launch Tournament - North America	2018-02-24	2018-02-25	Online	1	2500.00	Online
26969	245	PreGame Launch Tournament - Europe	2018-02-24	2018-02-25	Online	1	2500.00	Online
26970	245	Dust2.dk Fight Club #3	2018-02-20	2018-02-21	Online	1	824.13	Online
26971	245	NSG Academy - February 2018	2018-02-24	2018-02-24	Washington, D.C., USA	1	3450.00	USA
26972	151	epic.TWENTY THREE (SC2)	2018-02-23	2018-02-25	Kettering, England, United Kingdom	0	686.99	United Kingdom
26973	245	epic.TWENTY THREE (CS:GO)	2018-02-23	2018-02-25	Kettering, England, United Kingdom	1	4465.40	United Kingdom
26974	328	Arma Cup 3	2017-04-08	2017-04-09	offline, France	0	2168.20	France
26975	328	Arma Cup 4	2017-05-13	2017-05-14	Rennes, France	0	2186.00	France
26976	328	Arma Cup 5	2017-07-22	2017-07-23	Brussels, Belgium	0	2310.60	Belgium
26977	328	Arma Cup 6	2017-08-26	2017-08-27	Paris, France	0	2406.00	France
26978	328	Arma Cup 7	2017-09-09	2017-09-10	Paris, France	0	2410.80	France
26979	328	Arma Cup 8	2017-11-11	2017-11-12	Paris, France	0	2348.00	France
26980	328	Arma Cup 9	2018-02-24	2018-02-25	Paris, France	0	2464.80	France
26981	328	HCT 2018 - Sydney	2018-02-24	2018-02-25	Sydney, Australia	0	11800.00	Australia
26982	328	WESG 2017 - American Qualifier (Hearthstone Female)	2018-02-03	2018-02-04	Online	0	4800.00	Online
26983	245	WESG 2017 - North American Finals (CS:GO)	2018-02-01	2018-02-04	Online	1	37500.00	Online
26984	328	GEICO Hearthstone Showdown - Pro vs Amateur	2018-01-12	2018-01-13	San Antonio, CA, USA	0	10000.00	USA
26985	231	Malaysia Esports League	2018-02-24	2018-02-25	Kuala Lumpur, Malaysia	1	81856.00	Malaysia
26986	426	Overwatch Contenders 2018 - Season 1 Trials: Pacific	2018-02-21	2018-02-23	Online	1	11000.00	Online
26987	426	Overwatch PIT Championship - North America Season 2	2018-02-11	2018-02-27	Online	1	10000.00	Online
26988	426	Overwatch PIT Championship - Europe Season 2	2018-01-22	2018-02-07	Online	1	10000.00	Online
26989	152	Bombastic StarLeague 2	2013-07-26	2013-10-06	Online	0	190.79	Online
26990	152	Bombastic StarLeague 3	2017-10-25	2018-01-21	Online	0	400.00	Online
26991	151	Ballistix Brawl - Season 2 Weekly #1	2018-01-31	2018-01-31	Online	0	200.00	Online
26992	151	Ballistix Brawl - Season 2 Weekly #2	2018-02-08	2018-02-08	Online	0	200.00	Online
26993	151	Ballistix Brawl - Season 2 Weekly #3	2018-02-14	2018-02-14	Online	0	200.00	Online
26994	151	Ballistix Brawl - Season 2 Weekly #4	2018-02-21	2018-02-21	Online	0	200.00	Online
26995	151	Ballistix Brawl - Season 2 Weekly #5	2018-02-28	2018-02-28	Online	0	200.00	Online
26996	151	Filthy NA Cup #58	2018-01-17	2018-01-17	online	0	200.00	Online
26997	151	Filthy NA Cup #59	2018-01-24	2018-01-24	online	0	100.00	Online
26998	151	Filthy NA Cup #60	2018-01-31	2018-01-31	online	0	100.00	Online
26999	151	Filthy NA Cup #61	2018-02-07	2018-02-07	online	0	100.00	Online
27000	151	Filthy NA Cup #62	2018-02-14	2018-02-14	online	0	200.00	Online
27001	151	Filthy NA Cup #63	2018-02-21	2018-02-21	online	0	100.00	Online
27002	151	Filthy NA Cup #64	2018-02-28	2018-02-28	online	0	100.00	Online
27003	151	SC2ONLINE Community Open #81	2018-01-25	2018-01-25	Online	0	100.00	Online
27004	151	SC2ONLINE Community Open #82	2018-01-28	2018-01-28	Online	0	100.00	Online
27005	151	SC2ONLINE Community Open #83	2018-02-04	2018-02-04	Online	0	300.00	Online
27006	151	SC2ONLINE Community Open #84	2018-02-17	2018-02-17	Online	0	100.00	Online
27007	151	SC2ONLINE Community Open #85	2018-02-24	2018-02-24	Online	0	50.00	Online
27008	151	IEM XII - World Championship (SC2)	2018-02-26	2018-03-04	Katowice,Poland	0	400000.00	Poland
27009	371	HGC 2018 - Phase #1 Western Clash	2018-03-02	2018-03-04	Katowice, Poland	1	100000.00	Poland
27010	245	Liga Profissional Alienware Gamers Club: February 2018	2018-02-02	2018-02-27	Online	1	2306.25	Online
27011	245	Finnish Esports League Season 4 - Finals	2018-03-01	2018-03-01	Tampere, Pirkanmaa, Finland	1	12275.00	Finland
27012	151	Go4SC2 January 2018 Monthly Finals	2018-02-13	2018-02-13	online	0	245.23	Online
27013	151	Go4SC2 EU #746	2018-01-21	2018-01-21	online	0	119.45	Online
27014	151	Go4SC2 EU #748	2018-01-28	2018-01-28	online	0	119.45	Online
27015	151	Go4SC2 EU #750	2018-02-04	2018-02-04	online	0	121.85	Online
27016	151	Go4SC2 EU #752	2018-02-11	2018-02-11	online	0	121.85	Online
27017	151	Go4SC2 EU #754	2018-02-18	2018-02-18	online	0	121.85	Online
27018	151	Go4SC2 EU #756	2018-02-25	2018-02-25	online	0	121.85	Online
27019	151	OlimoLeague Week #113	2018-02-20	2018-02-20	Online	0	200.00	Online
27020	151	OlimoLeague Week #112	2018-02-13	2018-02-13	Online	0	200.00	Online
27021	504	StarLadder & i-League PUBG Invitational Season 1	2018-03-01	2018-03-04	Kiev, Ukraine	1	100000.00	Ukraine
27025	245	FACEIT Pro League EU February 2018 (CS:GO)	2018-02-01	2018-02-28	Online	0	20000.00	Online
27026	151	Underdogs Season 37	2017-08-07	2017-08-24	Online	0	1127.16	Online
27027	151	Underdogs Season 38	2017-09-11	2017-10-09	Online	0	1186.48	Online
27028	151	Underdogs Season 39	2017-10-15	2017-11-06	Online	0	593.24	Online
27029	151	Underdogs Season 40	2017-11-13	2017-12-11	Online	0	593.24	Online
27030	151	Underdogs Season 41	2017-12-12	2018-01-15	Online	0	557.60	Online
27031	245	Go4CS:GO EU #292	2018-02-25	2018-02-25	Online	1	122.95	Online
27032	245	King of Nordic - Season 10: Week #4	2018-02-23	2018-02-23	Online	1	614.75	Online
27033	245	King of Nordic - Season 10: Week #5	2018-03-02	2018-03-02	Online	1	3695.31	Online
27034	374	PnP	2018-03-03	2018-03-03	Bath, ME	0	140.00	USA
27035	352	IEM XII - CrossFire Expo	2018-03-03	2018-03-03	Katowice, Poland	1	30000.00	Poland
27036	352	ESL Go4CrossFire #175 Europe	2018-03-04	2018-03-04	Online	1	434.71	Online
27037	406	ELEAGUE Tekken Team Takedown	2018-03-02	2018-03-03	Atlanta, Georgia, USA	1	100000.00	USA
27038	423	HaloWC 2018 Qualifier - Gfinity London	2018-02-24	2018-02-26	London, United Kingdom	1	25000.00	United Kingdom
27039	245	IEM XII - World Championship (CS:GO)	2018-02-27	2018-03-04	Katowice, Poland	1	524000.00	Poland
27040	510	AOE DE: Trial Cup	2018-03-01	2018-03-05	Online	0	166.91	Online
27041	245	Puchar Polski Cybersport Season 3 (CS:GO)	2018-02-11	2018-03-02	Katowice, Poland	1	7370.50	Poland
27042	164	Puchar Polski Cybersport Season 3 (LoL)	2018-02-06	2018-03-02	Katowice, Poland	1	7370.50	Poland
27043	161	Quake2 IGNITION 2018	2018-03-03	2018-03-03	Europe	0	379.50	Europe
27044	409	Throwdown Esports: Open Series	2018-02-10	2018-02-25	Online	1	11778.00	Online
27045	371	HGC 2018 - Phase #1 Taiwan	2018-02-10	2018-02-11	Katowice, Poland	1	10230.00	Poland
27046	423	HaloWC 2018 Qualifier - Gfinity London (FFA)	2018-02-24	2018-02-26	London, United Kingdom	0	5000.00	United Kingdom
27047	490	WGCC 2018 National Final	2018-03-03	2018-03-04	Toronto, Canada	1	46586.40	Canada
27048	490	ACE GAMING LAN #5	2018-02-10	2018-02-11	South Africa	1	688.00	South Africa
27049	532	iWCGPS 2013	2013-03-02	2013-10-19	Online	0	16000.00	Online
27050	532	NiWCSRR 2011	2011-03-12	2011-10-22	Online	0	15500.00	Online
27051	490	CWL Atlanta Open 2018	2018-03-09	2018-03-11	Atlanta, GA	1	200000.00	USA
27052	164	Singapore Legends Series - Spring 2018	2018-02-10	2018-03-10	Singapore	1	6768.00	Singapore
27053	520	Duel Links Open 3	2018-02-27	2018-02-27	Online (Twitch)	0	10.00	Online
27054	245	i61 (CS:GO)	2017-08-25	2017-08-28	Birmingham, United Kingdom	1	9597.67	United Kingdom
27055	352	ESL Go4CrossFire #176 Europe	2018-03-11	2018-03-11	Online	1	434.71	Online
27056	245	Stream.me Gauntlet - CIS vs EU #19	2018-02-04	2018-03-11	Online	1	3000.00	Online
27057	245	CSGOFAST.COM Cup #3	2018-03-06	2018-03-09	Online	1	10000.00	Online
27058	245	CSesport.com Cup #3	2018-02-13	2018-03-08	Online	1	3000.00	Online
27059	374	NES5	2018-03-10	2018-03-10	Old Town, Maine	0	100.00	USA
27060	520	Duel Links CS #10	2018-02-25	2018-02-25	Online (Twitch)	0	90.00	Online
